checkin_id,user_id,venue_id,venue_name,venue_category,latitude,longitude,timestamp,crowd_density,avg_dwell_minutes,day_of_week,hour_of_day,is_weekend,weather_condition,user_age_group,user_preference,visit_frequency,user_engagement_score,venue_popularity_score,event_type,user_status,recommended_venue
CHK0435,USR0155,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/30/2024 03:47:28 PM,15,106,Saturday,15,1,Cloudy,18-24,Food,Medium,40,50,Live Music,New,Recommend Metro Nightclub
CHK0436,USR0096,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/25/2024 08:58:52 PM,62,96,Monday,20,0,Sunny,45+,Social,Medium,61,75,Networking Event,Returning,Recommend Metro Nightclub
CHK0437,USR0135,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/05/2024 11:04:19 PM,81,153,Sunday,23,1,Cloudy,25-34,Coffee,High,79,63,Live Music,New,Recommend Harborview Bar
CHK0438,USR0013,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/04/2024 09:56:53 AM,35,52,Monday,9,0,Clear,45+,Shopping,Medium,40,51,Weekend Party,Returning,Recommend Greenfield Gym
CHK0439,USR0008,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/26/2024 03:52:29 PM,53,93,Tuesday,15,0,Sunny,18-24,Shopping,Medium,45,60,Live Music,Returning,Recommend Metro Nightclub
CHK0440,USR0089,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/17/2024 05:28:11 PM,43,71,Wednesday,17,0,Rainy,25-34,Coffee,High,40,59,Lunch Rush,New,Recommend Downtown Food Court
CHK0441,USR0147,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/03/2024 02:44:05 PM,45,42,Wednesday,14,0,Clear,35-44,Social,High,40,58,Business Meetup,Returning,Recommend TechHub Coworking
CHK0442,USR0200,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/29/2024 07:43:13 PM,85,82,Friday,19,0,Clear,25-34,Food,Low,55,85,Dinner Special,Returning,Recommend Downtown Food Court
CHK0443,USR0079,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/30/2024 11:41:11 PM,95,134,Tuesday,23,0,Sunny,18-24,Fitness,Low,80,79,Live Music,New,Recommend Harborview Bar
CHK0444,USR0134,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,04/24/2024 07:54:22 PM,70,82,Wednesday,19,0,Sunny,25-34,Nightlife,Medium,66,67,Networking Event,Returning,Recommend Riverwalk Park
CHK0445,USR0144,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/20/2024 03:00:32 PM,50,51,Saturday,15,1,Rainy,45+,Social,Medium,40,58,Concert,New,Recommend Greenfield Gym
CHK0446,USR0084,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/17/2024 11:43:06 AM,58,65,Friday,11,0,Sunny,35-44,Social,Low,40,62,Weekend Party,Returning,Recommend Greenfield Gym
CHK0447,USR0015,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,04/03/2024 05:57:41 PM,79,92,Wednesday,17,0,Clear,45+,Food,Low,61,66,Business Meetup,New,Recommend Riverwalk Park
CHK0448,USR0067,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/21/2024 04:43:08 PM,44,22,Sunday,16,1,Cloudy,18-24,Nightlife,Low,40,58,Morning Workout,Returning,Recommend Greenfield Gym
CHK0449,USR0186,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/21/2024 12:02:37 PM,80,37,Sunday,12,1,Cloudy,18-24,Music,Medium,44,74,Retail Promotion,Returning,Recommend Seaside Restaurant
CHK0450,USR0044,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/27/2024 05:50:30 PM,50,55,Monday,17,0,Rainy,35-44,Business,High,47,63,Happy Hour,Returning,Recommend Downtown Food Court
CHK0451,USR0047,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/24/2024 07:30:08 AM,5,121,Sunday,7,1,Cloudy,25-34,Social,Low,45,50,Live Music,New,Recommend Central Coffee House
CHK0452,USR0085,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/23/2024 11:22:14 AM,10,121,Thursday,11,0,Cloudy,45+,Fitness,Medium,46,50,Weekend Party,New,Recommend Metro Nightclub
CHK0453,USR0149,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/03/2024 07:29:54 PM,95,123,Wednesday,19,0,Clear,45+,Fitness,Medium,71,83,Live Music,New,Recommend Metro Nightclub
CHK0454,USR0106,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/10/2024 01:12:32 PM,78,51,Sunday,13,1,Clear,45+,Food,Medium,59,75,Morning Workout,New,Recommend Greenfield Gym
CHK0455,USR0118,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/20/2024 12:12:21 PM,15,87,Wednesday,12,0,Sunny,45+,Nightlife,Medium,40,50,Live Music,New,Recommend Harborview Bar
CHK0456,USR0081,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/10/2024 04:11:49 PM,15,50,Wednesday,16,0,Clear,25-34,Nightlife,High,40,50,Business Meetup,New,Recommend TechHub Coworking
CHK0457,USR0196,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/01/2024 10:13:48 PM,34,109,Friday,22,0,Cloudy,18-24,Nightlife,Medium,53,50,Weekend Party,New,Recommend Harborview Bar
CHK0458,USR0010,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/17/2024 09:40:27 PM,95,100,Sunday,21,1,Sunny,45+,Fitness,Medium,63,89,Networking Event,New,Recommend Metro Nightclub
CHK0459,USR0174,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/26/2024 03:00:57 PM,68,165,Tuesday,15,0,Sunny,25-34,Business,High,71,79,Live Music,Returning,Recommend Central Coffee House
CHK0460,USR0129,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/20/2024 11:14:44 PM,82,140,Monday,23,0,Cloudy,35-44,Music,Medium,79,71,Happy Hour,New,Recommend Harborview Bar
CHK0461,USR0153,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/09/2024 09:52:02 AM,29,66,Tuesday,9,0,Clear,25-34,Food,High,40,53,Weekend Party,New,Recommend Greenfield Gym
CHK0462,USR0049,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/13/2024 10:43:08 AM,18,151,Saturday,10,1,Sunny,18-24,Food,High,53,50,Business Meetup,New,Recommend Central Coffee House
CHK0463,USR0130,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/21/2024 06:14:46 AM,30,36,Sunday,6,1,Rainy,18-24,Nightlife,Medium,40,50,Lunch Rush,Returning,Recommend TechHub Coworking
CHK0464,USR0137,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/16/2024 09:41:50 AM,74,43,Saturday,9,1,Clear,35-44,Coffee,Medium,40,74,Morning Workout,Returning,Recommend TechHub Coworking
CHK0465,USR0030,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/07/2024 03:03:42 PM,56,54,Thursday,15,0,Clear,18-24,Coffee,Medium,40,68,Weekend Party,New,Recommend Greenfield Gym
CHK0466,USR0162,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/26/2024 12:35:16 PM,98,52,Friday,12,0,Sunny,45+,Coffee,Medium,52,84,Dinner Special,Returning,Recommend Seaside Restaurant
CHK0467,USR0108,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/08/2024 10:06:42 PM,29,88,Monday,22,0,Sunny,25-34,Coffee,Medium,45,50,Happy Hour,Returning,Recommend Harborview Bar
CHK0468,USR0052,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/05/2024 10:07:18 PM,95,111,Sunday,22,1,Clear,35-44,Shopping,Low,72,83,Live Music,New,Recommend Metro Nightclub
CHK0469,USR0054,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/06/2024 08:22:45 PM,46,78,Monday,20,0,Sunny,18-24,Music,Medium,42,50,Business Meetup,New,Recommend Riverwalk Park
CHK0470,USR0127,VEN008,City Mall,Mall,40.7261,-74.007,04/12/2024 01:00:42 PM,76,113,Friday,13,0,Clear,45+,Coffee,Medium,63,73,Weekend Party,Returning,Recommend Downtown Food Court
CHK0471,USR0117,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/12/2024 02:04:46 PM,58,36,Tuesday,14,0,Cloudy,25-34,Fitness,Medium,40,64,Business Meetup,New,Recommend TechHub Coworking
CHK0472,USR0174,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,04/03/2024 11:06:52 AM,30,62,Wednesday,11,0,Clear,25-34,Business,High,40,50,Morning Workout,Returning,Recommend Riverwalk Park
CHK0473,USR0170,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/24/2024 08:06:54 PM,95,125,Wednesday,20,0,Cloudy,35-44,Shopping,High,82,92,Weekend Party,New,Recommend Metro Nightclub
CHK0474,USR0088,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/12/2024 09:28:39 AM,76,40,Friday,9,0,Clear,35-44,Fitness,High,40,79,Lunch Rush,Returning,Recommend TechHub Coworking
CHK0475,USR0108,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/15/2024 09:29:17 AM,69,37,Friday,9,0,Cloudy,25-34,Coffee,Medium,40,67,Lunch Rush,Returning,Recommend TechHub Coworking
CHK0476,USR0152,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/15/2024 07:46:03 AM,85,47,Friday,7,0,Rainy,18-24,Shopping,Medium,40,68,Morning Workout,New,Recommend TechHub Coworking
CHK0477,USR0176,VEN008,City Mall,Mall,40.7261,-74.007,05/12/2024 04:11:39 PM,90,105,Sunday,16,1,Sunny,35-44,Fitness,High,55,92,Retail Promotion,New,Recommend Downtown Food Court
CHK0478,USR0081,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/01/2024 05:07:56 PM,40,39,Wednesday,17,0,Sunny,25-34,Nightlife,High,40,53,Lunch Rush,New,Recommend TechHub Coworking
CHK0479,USR0087,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/26/2024 10:47:36 PM,68,185,Sunday,22,1,Cloudy,45+,Music,Medium,86,74,Live Music,New,Recommend Harborview Bar
CHK0480,USR0170,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/06/2024 03:39:06 PM,63,143,Monday,15,0,Sunny,35-44,Shopping,High,73,69,Live Music,New,Recommend Central Coffee House
CHK0481,USR0041,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/20/2024 06:35:57 PM,70,39,Wednesday,18,0,Rainy,45+,Nightlife,Medium,42,64,Retail Promotion,Returning,Recommend Seaside Restaurant
CHK0482,USR0072,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/30/2024 05:55:10 PM,58,184,Tuesday,17,0,Clear,45+,Food,High,79,70,Networking Event,New,Recommend Central Coffee House
CHK0483,USR0147,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/04/2024 09:41:24 PM,67,152,Saturday,21,1,Sunny,35-44,Social,High,77,67,Weekend Party,Returning,Recommend Harborview Bar
CHK0484,USR0027,VEN008,City Mall,Mall,40.7261,-74.007,03/12/2024 06:28:20 PM,29,84,Tuesday,18,0,Clear,45+,Social,Medium,44,50,Retail Promotion,Returning,Recommend Downtown Food Court
CHK0485,USR0164,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/22/2024 04:35:00 AM,26,15,Monday,4,0,Cloudy,25-34,Fitness,Medium,40,50,Lunch Rush,New,Recommend Seaside Restaurant
CHK0486,USR0058,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/05/2024 02:41:42 PM,12,74,Sunday,14,1,Sunny,18-24,Fitness,Low,40,50,Morning Workout,New,Recommend Riverwalk Park
CHK0487,USR0030,VEN008,City Mall,Mall,40.7261,-74.007,04/12/2024 03:39:38 PM,66,71,Friday,15,0,Sunny,18-24,Coffee,Medium,53,72,Weekend Party,New,Recommend Downtown Food Court
CHK0488,USR0134,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/24/2024 05:21:22 PM,51,87,Friday,17,0,Cloudy,25-34,Nightlife,Medium,49,66,Happy Hour,Returning,Recommend Metro Nightclub
CHK0489,USR0105,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/29/2024 12:57:10 PM,34,66,Wednesday,12,0,Sunny,35-44,Music,Medium,40,54,Weekend Party,New,Recommend Metro Nightclub
CHK0490,USR0049,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/02/2024 09:12:07 PM,59,105,Tuesday,21,0,Rainy,18-24,Food,High,51,72,Happy Hour,New,Recommend Metro Nightclub
CHK0491,USR0116,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/14/2024 09:02:59 PM,80,100,Thursday,21,0,Sunny,45+,Social,High,64,76,Concert,Returning,Recommend Metro Nightclub
CHK0492,USR0142,VEN008,City Mall,Mall,40.7261,-74.007,05/24/2024 04:32:08 PM,77,99,Friday,16,0,Rainy,18-24,Business,High,61,75,Retail Promotion,Returning,Recommend Downtown Food Court
CHK0493,USR0188,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/14/2024 01:32:49 PM,88,48,Tuesday,13,0,Rainy,18-24,Social,Low,52,82,Lunch Rush,Returning,Recommend Seaside Restaurant
CHK0494,USR0156,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/14/2024 09:38:38 AM,64,44,Thursday,9,0,Cloudy,45+,Food,Low,45,63,Business Meetup,New,Recommend TechHub Coworking
CHK0495,USR0180,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/05/2024 02:21:18 PM,34,76,Friday,14,0,Sunny,45+,Music,High,45,50,Lunch Rush,New,Recommend Downtown Food Court
CHK0496,USR0056,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/08/2024 05:35:55 PM,64,139,Monday,17,0,Sunny,25-34,Coffee,Medium,72,70,Business Meetup,Returning,Recommend Central Coffee House
CHK0497,USR0167,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/27/2024 07:18:43 PM,73,42,Wednesday,19,0,Sunny,25-34,Food,Medium,40,75,Dinner Special,Returning,Recommend Downtown Food Court
CHK0498,USR0150,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/04/2024 11:40:20 AM,40,27,Saturday,11,1,Cloudy,35-44,Coffee,Low,40,53,Lunch Rush,New,Recommend TechHub Coworking
CHK0499,USR0109,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/25/2024 04:43:47 PM,43,48,Saturday,16,1,Cloudy,25-34,Music,High,40,50,Concert,Returning,Recommend Greenfield Gym
CHK0500,USR0042,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/06/2024 09:24:09 AM,24,119,Monday,9,0,Clear,35-44,Coffee,Medium,40,50,Weekend Party,Returning,Recommend Harborview Bar
CHK0501,USR0009,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/27/2024 07:53:03 AM,65,90,Monday,7,0,Cloudy,45+,Music,Medium,55,69,Business Meetup,Returning,Recommend Riverwalk Park
CHK0502,USR0144,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/27/2024 01:55:43 PM,37,71,Saturday,13,1,Cloudy,45+,Social,Medium,48,52,Concert,New,Recommend Metro Nightclub
CHK0503,USR0098,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/31/2024 01:50:51 PM,85,39,Sunday,13,1,Cloudy,45+,Shopping,Low,58,82,Retail Promotion,New,Recommend Seaside Restaurant
CHK0504,USR0052,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/23/2024 08:43:20 PM,49,33,Tuesday,20,0,Rainy,35-44,Shopping,Low,40,66,Lunch Rush,New,Recommend Seaside Restaurant
CHK0505,USR0140,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/26/2024 06:58:40 PM,28,34,Friday,18,0,Cloudy,45+,Shopping,High,40,50,Weekend Party,Returning,Recommend Greenfield Gym
CHK0506,USR0045,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/26/2024 05:12:18 PM,72,61,Tuesday,17,0,Sunny,35-44,Coffee,Medium,45,65,Concert,New,Recommend Greenfield Gym
CHK0507,USR0066,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/16/2024 09:27:17 AM,19,205,Saturday,9,1,Sunny,25-34,Business,High,70,55,Business Meetup,Returning,Recommend Central Coffee House
CHK0508,USR0199,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/12/2024 10:59:09 PM,53,107,Friday,22,0,Clear,35-44,Fitness,High,57,59,Happy Hour,Returning,Recommend Harborview Bar
CHK0509,USR0135,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/24/2024 11:50:36 AM,77,71,Friday,11,0,Sunny,25-34,Coffee,High,55,73,Concert,New,Recommend Greenfield Gym
CHK0510,USR0090,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/24/2024 06:50:32 PM,51,66,Sunday,18,1,Clear,35-44,Fitness,Low,47,66,Happy Hour,New,Recommend Downtown Food Court
CHK0511,USR0122,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/28/2024 07:21:23 PM,95,78,Thursday,19,0,Clear,18-24,Social,High,69,79,Lunch Rush,New,Recommend Downtown Food Court
CHK0512,USR0160,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/23/2024 01:42:22 AM,17,142,Thursday,1,0,Sunny,18-24,Social,Medium,49,50,Live Music,Returning,Recommend Central Coffee House
CHK0513,USR0139,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/06/2024 07:20:24 PM,88,77,Wednesday,19,0,Rainy,45+,Coffee,Medium,61,79,Lunch Rush,Returning,Recommend Downtown Food Court
CHK0514,USR0012,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/04/2024 07:52:49 PM,72,58,Monday,19,0,Sunny,25-34,Fitness,Medium,53,62,Morning Workout,Returning,Recommend Riverwalk Park
CHK0515,USR0138,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/23/2024 07:32:05 AM,41,91,Thursday,7,0,Rainy,35-44,Business,High,41,50,Business Meetup,New,Recommend Riverwalk Park
CHK0516,USR0027,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/01/2024 02:13:42 PM,68,239,Friday,14,0,Sunny,45+,Social,Medium,91,77,Networking Event,Returning,Recommend Central Coffee House
CHK0517,USR0192,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/08/2024 08:56:47 PM,68,49,Wednesday,20,0,Cloudy,45+,Food,Medium,43,67,Dinner Special,New,Recommend Downtown Food Court
CHK0518,USR0143,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/04/2024 10:21:02 AM,57,47,Monday,10,0,Clear,35-44,Food,Low,40,59,Morning Workout,New,Recommend TechHub Coworking
CHK0519,USR0081,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/13/2024 10:58:16 PM,64,100,Monday,22,0,Sunny,25-34,Nightlife,High,59,73,Happy Hour,New,Recommend Metro Nightclub
CHK0520,USR0150,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/19/2024 11:34:00 PM,75,100,Friday,23,0,Sunny,35-44,Coffee,Low,68,70,Weekend Party,New,Recommend Harborview Bar
CHK0521,USR0156,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/29/2024 11:22:59 PM,83,165,Wednesday,23,0,Sunny,45+,Food,Low,94,69,Weekend Party,New,Recommend Harborview Bar
CHK0522,USR0137,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/06/2024 10:28:24 PM,85,83,Saturday,22,1,Sunny,35-44,Coffee,Medium,57,90,Happy Hour,Returning,Recommend Metro Nightclub
CHK0523,USR0077,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/18/2024 08:50:51 PM,79,98,Monday,20,0,Cloudy,35-44,Nightlife,Medium,64,75,Happy Hour,Returning,Recommend Downtown Food Court
CHK0524,USR0138,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/02/2024 07:35:09 PM,95,114,Saturday,19,1,Clear,35-44,Business,High,81,86,Weekend Party,New,Recommend Metro Nightclub
CHK0525,USR0166,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/11/2024 11:47:47 AM,57,213,Monday,11,0,Rainy,25-34,Business,Low,81,74,Business Meetup,New,Recommend Central Coffee House
CHK0526,USR0146,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/19/2024 09:14:39 AM,67,206,Tuesday,9,0,Cloudy,45+,Nightlife,Medium,94,66,Networking Event,Returning,Recommend Central Coffee House
CHK0527,USR0186,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/10/2024 10:35:04 PM,45,123,Friday,22,0,Clear,18-24,Music,Medium,57,57,Happy Hour,Returning,Recommend Harborview Bar
CHK0528,USR0018,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/02/2024 08:22:08 PM,23,56,Thursday,20,0,Cloudy,35-44,Social,Low,40,50,Morning Workout,Returning,Recommend Greenfield Gym
CHK0529,USR0146,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/10/2024 05:21:39 PM,56,64,Wednesday,17,0,Cloudy,45+,Nightlife,Medium,40,64,Dinner Special,Returning,Recommend Downtown Food Court
CHK0530,USR0165,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/10/2024 11:10:00 PM,48,69,Wednesday,23,0,Sunny,25-34,Nightlife,Low,40,54,Weekend Party,New,Recommend Metro Nightclub
CHK0531,USR0092,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/05/2024 06:08:43 PM,66,30,Friday,18,0,Cloudy,45+,Social,Medium,40,63,Retail Promotion,New,Recommend Seaside Restaurant
CHK0532,USR0036,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/02/2024 02:11:41 PM,33,38,Thursday,14,0,Sunny,35-44,Business,Medium,40,50,Morning Workout,Returning,Recommend Riverwalk Park
CHK0533,USR0130,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/26/2024 10:56:40 AM,70,189,Tuesday,10,0,Clear,18-24,Nightlife,Medium,87,83,Live Music,Returning,Recommend Central Coffee House
CHK0534,USR0139,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/14/2024 11:49:37 PM,95,138,Tuesday,23,0,Clear,45+,Coffee,Medium,81,84,Live Music,Returning,Recommend Harborview Bar
CHK0535,USR0075,VEN008,City Mall,Mall,40.7261,-74.007,05/23/2024 05:23:25 PM,68,66,Thursday,17,0,Clear,18-24,Music,Medium,52,76,Weekend Party,Returning,Recommend Downtown Food Court
CHK0536,USR0158,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/29/2024 10:05:25 AM,53,41,Monday,10,0,Sunny,45+,Shopping,Medium,40,56,Morning Workout,New,Recommend TechHub Coworking
CHK0537,USR0038,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/05/2024 07:10:11 AM,61,37,Sunday,7,1,Sunny,35-44,Food,Medium,40,62,Morning Workout,Returning,Recommend TechHub Coworking
CHK0538,USR0172,VEN008,City Mall,Mall,40.7261,-74.007,04/15/2024 10:48:31 AM,30,97,Monday,10,0,Clear,45+,Shopping,Low,46,53,Weekend Party,Returning,Recommend Downtown Food Court
CHK0539,USR0167,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/06/2024 09:23:24 PM,45,70,Monday,21,0,Sunny,25-34,Food,Medium,46,66,Lunch Rush,Returning,Recommend Downtown Food Court
CHK0540,USR0140,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/14/2024 08:33:40 PM,83,96,Thursday,20,0,Cloudy,45+,Shopping,High,72,85,Weekend Party,Returning,Recommend Metro Nightclub
CHK0541,USR0065,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/23/2024 12:24:23 PM,88,64,Saturday,12,1,Sunny,18-24,Coffee,Medium,59,73,Concert,Returning,Recommend Greenfield Gym
CHK0542,USR0155,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/29/2024 01:22:52 PM,75,38,Friday,13,0,Cloudy,18-24,Food,Medium,40,67,Dinner Special,New,Recommend Seaside Restaurant
CHK0543,USR0039,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/04/2024 11:28:10 PM,92,131,Saturday,23,1,Clear,35-44,Social,Medium,76,82,Weekend Party,Returning,Recommend Harborview Bar
CHK0544,USR0185,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/21/2024 09:45:52 AM,79,63,Thursday,9,0,Clear,45+,Nightlife,Medium,50,76,Morning Workout,Returning,Recommend TechHub Coworking
CHK0545,USR0063,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/01/2024 09:30:13 PM,67,80,Wednesday,21,0,Sunny,35-44,Business,Medium,49,70,Networking Event,New,Recommend Metro Nightclub
CHK0546,USR0015,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/17/2024 10:10:08 PM,79,136,Sunday,22,1,Sunny,45+,Food,Low,79,69,Weekend Party,New,Recommend Harborview Bar
CHK0547,USR0185,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/03/2024 05:33:25 PM,31,34,Wednesday,17,0,Sunny,45+,Nightlife,Medium,40,50,Morning Workout,Returning,Recommend TechHub Coworking
CHK0548,USR0154,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/11/2024 07:38:30 AM,79,95,Monday,7,0,Cloudy,18-24,Food,Medium,57,70,Morning Workout,Returning,Recommend Riverwalk Park
CHK0549,USR0088,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/14/2024 03:11:39 PM,26,46,Tuesday,15,0,Cloudy,35-44,Fitness,High,40,52,Business Meetup,Returning,Recommend TechHub Coworking
CHK0550,USR0130,VEN008,City Mall,Mall,40.7261,-74.007,05/16/2024 04:14:24 PM,80,107,Thursday,16,0,Sunny,18-24,Nightlife,Medium,64,75,Weekend Party,Returning,Recommend Downtown Food Court
CHK0551,USR0137,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/20/2024 02:11:30 PM,25,15,Wednesday,14,0,Rainy,35-44,Coffee,Medium,40,50,Retail Promotion,Returning,Recommend Seaside Restaurant
CHK0552,USR0199,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/16/2024 02:42:08 AM,6,166,Saturday,2,1,Rainy,35-44,Fitness,High,65,50,Business Meetup,Returning,Recommend Central Coffee House
